state,year,quarter,district,registered_users,app_opens
Uttar Pradesh,2019,4,Kanpur Dehat District,86285,1397491
Uttar Pradesh,2019,4,Jaunpur District,331857,5106619
Uttar Pradesh,2019,4,Kaushambi District,57618,828838
Uttar Pradesh,2019,4,Hapur District,147702,2681351
Uttar Pradesh,2019,4,Hamirpur District,64136,910972
Uttar Pradesh,2019,4,Meerut District,455353,7640227
Uttar Pradesh,2019,4,Mathura District,306611,5241778
Uttar Pradesh,2019,4,Chitrakoot District,43677,667112
Uttar Pradesh,2019,4,Lalitpur District,75748,1185717
Uttar Pradesh,2019,4,Mau District,148820,2155682
Uttar Pradesh,2019,4,Mirzapur District,164373,2442525
Uttar Pradesh,2019,4,Bulandshahr District,262361,4318129
Uttar Pradesh,2019,4,Gonda District,150012,2511266
Uttar Pradesh,2019,4,Jhansi District,252380,4653031
Uttar Pradesh,2019,4,Chandauli District,154068,2538230
Uttar Pradesh,2019,4,Bhadohi District,116323,1716318
Uttar Pradesh,2019,4,Pratapgarh District,182182,2655080
Uttar Pradesh,2019,4,Saharanpur District,290730,4961771
Uttar Pradesh,2019,4,Bara Banki District,142882,2306594
Uttar Pradesh,2019,4,Bareilly District,398897,6261447
Uttar Pradesh,2019,4,Sitapur District,194588,2277928
Uttar Pradesh,2019,4,Sultanpur District,155081,2485807
Uttar Pradesh,2019,4,Agra District,593453,9403661
Uttar Pradesh,2019,4,Fatehpur District,107650,1432832
Uttar Pradesh,2019,4,Rae Bareli District,134591,1958605
Uttar Pradesh,2019,4,Firozabad District,188556,2565909
Uttar Pradesh,2019,4,Kheri District,209667,2680169
Uttar Pradesh,2019,4,Gorakhpur District,483523,8086315
Uttar Pradesh,2019,4,Unnao District,143079,2076900
Uttar Pradesh,2019,4,Prayagraj District,738307,14253524
Uttar Pradesh,2019,4,Sonbhadra District,146957,2701941
Uttar Pradesh,2019,4,Ghazipur District,265215,4090265
Uttar Pradesh,2019,4,Farrukhabad District,111564,1622553
Uttar Pradesh,2019,4,Kannauj District,96093,1256010
Uttar Pradesh,2019,4,Azamgarh District,293685,4025457
Uttar Pradesh,2019,4,Ayodhya District,193592,3061016
Uttar Pradesh,2019,4,Deoria District,252687,4382125
Uttar Pradesh,2019,4,Ghaziabad District,1189357,26697427
Uttar Pradesh,2020,1,Amethi District,136952,2245853
Uttar Pradesh,2020,1,Siddharthnagar District,132802,2569918
Uttar Pradesh,2020,1,Auraiya District,106853,1866472
Uttar Pradesh,2020,1,Sambhal District,107252,1601899
Uttar Pradesh,2020,1,Kanpur Nagar District,788847,13496514
Uttar Pradesh,2020,1,Aligarh District,389467,6865074
Uttar Pradesh,2020,1,Mahoba District,54536,816864
Uttar Pradesh,2020,1,Lucknow District,1329098,25199798
Uttar Pradesh,2020,1,Sant Kabeer Nagar District,106578,1940909
Uttar Pradesh,2020,1,Hathras District,127615,2209807
Uttar Pradesh,2020,1,Budaun District,141211,2166711
Uttar Pradesh,2020,1,Moradabad District,257312,4170631
Uttar Pradesh,2020,1,Kushinagar District,294988,5937399
Uttar Pradesh,2020,1,Baghpat District,138206,2557446
Uttar Pradesh,2020,1,Shahjahanpur District,171075,2516626
Uttar Pradesh,2020,1,Muzaffarnagar District,253057,4155457
Uttar Pradesh,2020,1,Ambedkar Nagar District,173558,2877264
Uttar Pradesh,2020,1,Bahraich District,118691,1816527
Uttar Pradesh,2020,1,Jalaun District,130530,2040618
Uttar Pradesh,2020,1,Rampur District,133897,2146614
Uttar Pradesh,2020,1,Ballia District,279850,4843958
Uttar Pradesh,2020,1,Shravasti District,29560,473164
Uttar Pradesh,2020,1,Kasganj District,85463,1362177
Uttar Pradesh,2020,1,Varanasi District,777234,13178057
Uttar Pradesh,2020,1,Gautam Buddha Nagar District,1656331,51730780
Uttar Pradesh,2020,1,Basti District,182992,3369249
Uttar Pradesh,2020,1,Shamli District,105856,1850600
Uttar Pradesh,2020,1,Maharajganj District,189603,3159725
Uttar Pradesh,2020,1,Etawah District,139252,2328900
Uttar Pradesh,2020,1,Etah District,116306,1901928
Uttar Pradesh,2020,1,Banda District,85004,1280634
Uttar Pradesh,2020,1,Bijnor District,245713,3838793
Uttar Pradesh,2020,1,Hardoi District,166833,2473365
Uttar Pradesh,2020,1,Balrampur District,79242,1322478
Uttar Pradesh,2020,1,Amroha District,132719,2256887
Uttar Pradesh,2020,1,Pilibhit District,131381,1965708
Uttar Pradesh,2020,1,Mainpuri District,135739,2075154
Uttar Pradesh,2020,1,Kanpur Dehat District,99757,1818141
Uttar Pradesh,2020,1,Jaunpur District,376245,6203627
Uttar Pradesh,2020,1,Kaushambi District,67498,1094664
Uttar Pradesh,2020,1,Hapur District,166710,3278620
Uttar Pradesh,2020,1,Hamirpur District,72081,1126805
Uttar Pradesh,2020,1,Meerut District,509693,9094997
Uttar Pradesh,2020,1,Mathura District,352252,6604782
Uttar Pradesh,2020,1,Chitrakoot District,49532,784796
Uttar Pradesh,2020,1,Lalitpur District,85820,1459863
Uttar Pradesh,2020,1,Mau District,168403,2477419
Uttar Pradesh,2020,1,Mirzapur District,184275,2887354
Uttar Pradesh,2020,1,Bulandshahr District,300819,5867028
Uttar Pradesh,2020,1,Gonda District,170132,3042875
Uttar Pradesh,2020,1,Jhansi District,279897,5368682
Uttar Pradesh,2020,1,Chandauli District,173797,2860413
Uttar Pradesh,2020,1,Bhadohi District,131750,2035659
Uttar Pradesh,2020,1,Pratapgarh District,208100,3235514
Uttar Pradesh,2020,1,Saharanpur District,332027,6277349
Uttar Pradesh,2020,1,Bara Banki District,163878,2756219
Uttar Pradesh,2020,1,Bareilly District,452872,7537061
Uttar Pradesh,2020,1,Sitapur District,223690,2708933
Uttar Pradesh,2020,1,Sultanpur District,175425,2899397
Uttar Pradesh,2020,1,Agra District,668251,11430582
Uttar Pradesh,2020,1,Fatehpur District,123288,1785866
Uttar Pradesh,2020,1,Rae Bareli District,151785,2282305
Uttar Pradesh,2020,1,Firozabad District,221119,3395140
Uttar Pradesh,2020,1,Kheri District,242677,3212975
Uttar Pradesh,2020,1,Gorakhpur District,539316,9223906
Uttar Pradesh,2020,1,Unnao District,163038,2496442
Uttar Pradesh,2020,1,Prayagraj District,816436,15702170
Uttar Pradesh,2020,1,Sonbhadra District,163017,3124763
Uttar Pradesh,2020,1,Ghazipur District,299524,4965935
Uttar Pradesh,2020,1,Farrukhabad District,127474,2023828
Uttar Pradesh,2020,1,Kannauj District,110383,1588330
Uttar Pradesh,2020,1,Azamgarh District,334030,5125163
Uttar Pradesh,2020,1,Ayodhya District,217835,3602820
Uttar Pradesh,2020,1,Deoria District,285363,5151940
Uttar Pradesh,2020,1,Ghaziabad District,1296464,29139762
Uttar Pradesh,2020,2,Amethi District,157381,2923171
Uttar Pradesh,2020,2,Siddharthnagar District,155865,3796176
Uttar Pradesh,2020,2,Auraiya District,122400,2546860
Uttar Pradesh,2020,2,Sambhal District,125328,2192282
Uttar Pradesh,2020,2,Kanpur Nagar District,864991,11964030
Uttar Pradesh,2020,2,Aligarh District,440101,8302818
Uttar Pradesh,2020,2,Mahoba District,62821,1066418
Uttar Pradesh,2020,2,Lucknow District,1434386,17924865
Uttar Pradesh,2020,2,Sant Kabeer Nagar District,122481,2602491
Uttar Pradesh,2020,2,Hathras District,146288,2964233
Uttar Pradesh,2020,2,Budaun District,166532,3080767
Uttar Pradesh,2020,2,Moradabad District,295194,4669000
Uttar Pradesh,2020,2,Kushinagar District,331722,7224934
Uttar Pradesh,2020,2,Baghpat District,155849,3189090
Uttar Pradesh,2020,2,Shahjahanpur District,196359,3194920
Uttar Pradesh,2020,2,Muzaffarnagar District,287462,4970982
Uttar Pradesh,2020,2,Ambedkar Nagar District,198579,3702829
Uttar Pradesh,2020,2,Bahraich District,138923,2362835
Uttar Pradesh,2020,2,Jalaun District,147970,2604204
Uttar Pradesh,2020,2,Rampur District,155359,2792854
Uttar Pradesh,2020,2,Ballia District,314673,5982025
Uttar Pradesh,2020,2,Shravasti District,34854,630619
Uttar Pradesh,2020,2,Kasganj District,99981,2070383
Uttar Pradesh,2020,2,Varanasi District,851213,10800706
Uttar Pradesh,2020,2,Gautam Buddha Nagar District,1756163,31755091
Uttar Pradesh,2020,2,Basti District,209591,4472498
Uttar Pradesh,2020,2,Shamli District,120773,2320536
Uttar Pradesh,2020,2,Maharajganj District,213692,3985207
Uttar Pradesh,2020,2,Etawah District,159083,2874933
Uttar Pradesh,2020,2,Etah District,136054,2820615
Uttar Pradesh,2020,2,Banda District,97787,1534567
Uttar Pradesh,2020,2,Bijnor District,281914,5230309
Uttar Pradesh,2020,2,Hardoi District,196544,3605329
Uttar Pradesh,2020,2,Balrampur District,92076,1792620
Uttar Pradesh,2020,2,Amroha District,152529,2815705
Uttar Pradesh,2020,2,Pilibhit District,150146,2442563
Uttar Pradesh,2020,2,Mainpuri District,157546,3160394
Uttar Pradesh,2020,2,Kanpur Dehat District,116906,2413348
Uttar Pradesh,2020,2,Jaunpur District,423581,8019612
Uttar Pradesh,2020,2,Kaushambi District,79177,1412360
Uttar Pradesh,2020,2,Hapur District,187076,3658801
Uttar Pradesh,2020,2,Hamirpur District,82461,1534887
Uttar Pradesh,2020,2,Meerut District,566838,9319137
Uttar Pradesh,2020,2,Mathura District,401021,7179114
Uttar Pradesh,2020,2,Chitrakoot District,57001,984695
Uttar Pradesh,2020,2,Lalitpur District,96852,1665097
Uttar Pradesh,2020,2,Mau District,191234,3117295
Uttar Pradesh,2020,2,Mirzapur District,207293,3482196
Uttar Pradesh,2020,2,Bulandshahr District,341588,7688731
Uttar Pradesh,2020,2,Gonda District,193655,3767752
Uttar Pradesh,2020,2,Jhansi District,309640,5331182
Uttar Pradesh,2020,2,Chandauli District,196636,3319917
Uttar Pradesh,2020,2,Bhadohi District,148612,2670538
Uttar Pradesh,2020,2,Pratapgarh District,238168,4546598
Uttar Pradesh,2020,2,Saharanpur District,377311,7048443
Uttar Pradesh,2020,2,Bara Banki District,186789,3043091
Uttar Pradesh,2020,2,Bareilly District,507342,7984378
Uttar Pradesh,2020,2,Sitapur District,251510,3279034
Uttar Pradesh,2020,2,Sultanpur District,198267,3580001
Uttar Pradesh,2020,2,Agra District,746336,11458559
Uttar Pradesh,2020,2,Fatehpur District,143578,2384005
Uttar Pradesh,2020,2,Rae Bareli District,172513,2795924
Uttar Pradesh,2020,2,Firozabad District,255512,4270279
Uttar Pradesh,2020,2,Kheri District,271159,3508993
Uttar Pradesh,2020,2,Gorakhpur District,600961,9529572
Uttar Pradesh,2020,2,Unnao District,187748,3121463
Uttar Pradesh,2020,2,Prayagraj District,892787,11979603
Uttar Pradesh,2020,2,Sonbhadra District,181105,3490008
Uttar Pradesh,2020,2,Ghazipur District,337515,6167979
Uttar Pradesh,2020,2,Farrukhabad District,147186,2878633
Uttar Pradesh,2020,2,Kannauj District,126696,2292499
Uttar Pradesh,2020,2,Azamgarh District,379884,6610600
Uttar Pradesh,2020,2,Ayodhya District,245136,3986581
Uttar Pradesh,2020,2,Deoria District,321321,6346598
Uttar Pradesh,2020,2,Ghaziabad District,1399514,25466172
Uttar Pradesh,2020,3,Amethi District,175672,3135028
Uttar Pradesh,2020,3,Siddharthnagar District,176555,4410888
Uttar Pradesh,2020,3,Auraiya District,136156,2459782
Uttar Pradesh,2020,3,Sambhal District,141580,2157953
Uttar Pradesh,2020,3,Kanpur Nagar District,941379,14730136
Uttar Pradesh,2020,3,Aligarh District,489555,8765586
Uttar Pradesh,2020,3,Mahoba District,71317,1211722
Uttar Pradesh,2020,3,Lucknow District,1551932,25954376
Uttar Pradesh,2020,3,Sant Kabeer Nagar District,136932,2975927
Uttar Pradesh,2020,3,Hathras District,164058,2922172
Uttar Pradesh,2020,3,Budaun District,188814,2861757
Uttar Pradesh,2020,3,Moradabad District,329322,5210373
Uttar Pradesh,2020,3,Kushinagar District,366656,8179739
Uttar Pradesh,2020,3,Baghpat District,173593,3523714
Uttar Pradesh,2020,3,Shahjahanpur District,219668,3118202
Uttar Pradesh,2020,3,Muzaffarnagar District,320098,5388746
Uttar Pradesh,2020,3,Ambedkar Nagar District,219649,3805579
Uttar Pradesh,2020,3,Bahraich District,158041,2477910
Uttar Pradesh,2020,3,Jalaun District,164885,2835173
Uttar Pradesh,2020,3,Rampur District,174194,2681970
Uttar Pradesh,2020,3,Ballia District,347325,6824186
Uttar Pradesh,2020,3,Shravasti District,40056,686485
Uttar Pradesh,2020,3,Kasganj District,111622,1782260
Uttar Pradesh,2020,3,Varanasi District,927313,13603279
Uttar Pradesh,2020,3,Gautam Buddha Nagar District,1885370,47735179
Uttar Pradesh,2020,3,Basti District,232300,5028229
Uttar Pradesh,2020,3,Shamli District,134703,2422480
Uttar Pradesh,2020,3,Maharajganj District,236496,4478038
Uttar Pradesh,2020,3,Etawah District,178286,3083574
Uttar Pradesh,2020,3,Etah District,152537,2565815
Uttar Pradesh,2020,3,Banda District,109260,1621264
Uttar Pradesh,2020,3,Bijnor District,315548,5301772
Uttar Pradesh,2020,3,Hardoi District,224504,3254196
Uttar Pradesh,2020,3,Balrampur District,104746,2091334
Uttar Pradesh,2020,3,Amroha District,171549,3029210
Uttar Pradesh,2020,3,Pilibhit District,167139,2371333
Uttar Pradesh,2020,3,Mainpuri District,176651,2844338
Uttar Pradesh,2020,3,Kanpur Dehat District,131597,2432061
Uttar Pradesh,2020,3,Jaunpur District,470090,9596375
Uttar Pradesh,2020,3,Kaushambi District,89293,1463592
Uttar Pradesh,2020,3,Hapur District,207549,4271913
Uttar Pradesh,2020,3,Hamirpur District,92148,1593325
Uttar Pradesh,2020,3,Meerut District,624570,11216890
Uttar Pradesh,2020,3,Mathura District,450042,8334713
Uttar Pradesh,2020,3,Chitrakoot District,63813,1107947
Uttar Pradesh,2020,3,Lalitpur District,109905,1984885
Uttar Pradesh,2020,3,Mau District,211980,3522195
Uttar Pradesh,2020,3,Mirzapur District,229009,3873254
Uttar Pradesh,2020,3,Bulandshahr District,382144,7705483
Uttar Pradesh,2020,3,Gonda District,216590,4297700
Uttar Pradesh,2020,3,Jhansi District,340517,6542964
Uttar Pradesh,2020,3,Chandauli District,218583,3801210
Uttar Pradesh,2020,3,Bhadohi District,165497,3136062
Uttar Pradesh,2020,3,Pratapgarh District,265530,5036714
Uttar Pradesh,2020,3,Saharanpur District,419510,7614353
Uttar Pradesh,2020,3,Bara Banki District,208489,3294064
Uttar Pradesh,2020,3,Bareilly District,558821,8528332
Uttar Pradesh,2020,3,Sitapur District,281113,3262320
Uttar Pradesh,2020,3,Sultanpur District,218977,3965223
Uttar Pradesh,2020,3,Agra District,822893,13709198
Uttar Pradesh,2020,3,Fatehpur District,161230,2433963
Uttar Pradesh,2020,3,Rae Bareli District,190989,3062998
Uttar Pradesh,2020,3,Firozabad District,291115,4535491
Uttar Pradesh,2020,3,Kheri District,309435,3878339
Uttar Pradesh,2020,3,Gorakhpur District,661272,12200156
Uttar Pradesh,2020,3,Unnao District,210513,3242170
Uttar Pradesh,2020,3,Prayagraj District,974228,15657722
Uttar Pradesh,2020,3,Sonbhadra District,198688,4177900
Uttar Pradesh,2020,3,Ghazipur District,373352,6975372
Uttar Pradesh,2020,3,Farrukhabad District,165207,2675642
Uttar Pradesh,2020,3,Kannauj District,141507,2084687
Uttar Pradesh,2020,3,Azamgarh District,421262,7386152
Uttar Pradesh,2020,3,Ayodhya District,271190,4519954
Uttar Pradesh,2020,3,Deoria District,355557,7457098
Uttar Pradesh,2020,3,Ghaziabad District,1518450,32676386
Uttar Pradesh,2020,4,Amethi District,193465,3533542
Uttar Pradesh,2020,4,Siddharthnagar District,196286,4632822
Uttar Pradesh,2020,4,Auraiya District,149979,2911491
Uttar Pradesh,2020,4,Sambhal District,158974,2641035
Uttar Pradesh,2020,4,Kanpur Nagar District,1022768,18929689
Uttar Pradesh,2020,4,Aligarh District,541762,10792014
Uttar Pradesh,2020,4,Mahoba District,79027,1335011
Uttar Pradesh,2020,4,Lucknow District,1684510,35210954
Uttar Pradesh,2020,4,Sant Kabeer Nagar District,151391,3271655
Uttar Pradesh,2020,4,Hathras District,181527,3495694
Uttar Pradesh,2020,4,Budaun District,210856,3306391
Uttar Pradesh,2020,4,Moradabad District,366253,6381613
Uttar Pradesh,2020,4,Kushinagar District,403037,9574230
Uttar Pradesh,2020,4,Baghpat District,191550,4294924
Uttar Pradesh,2020,4,Shahjahanpur District,243863,3648346
Uttar Pradesh,2020,4,Muzaffarnagar District,356175,6791215
Uttar Pradesh,2020,4,Ambedkar Nagar District,239981,4170665
Uttar Pradesh,2020,4,Bahraich District,177840,2864530
Uttar Pradesh,2020,4,Jalaun District,180793,3330029
Uttar Pradesh,2020,4,Rampur District,193633,3151278
Uttar Pradesh,2020,4,Ballia District,381096,8196092
Uttar Pradesh,2020,4,Shravasti District,45237,753772
Uttar Pradesh,2020,4,Kasganj District,123544,2036634
Uttar Pradesh,2020,4,Varanasi District,1003989,17224553
Uttar Pradesh,2020,4,Gautam Buddha Nagar District,2030178,63536100
Uttar Pradesh,2020,4,Basti District,254542,5480133
Uttar Pradesh,2020,4,Shamli District,149991,2918405
Uttar Pradesh,2020,4,Maharajganj District,258192,5021689
Uttar Pradesh,2020,4,Etawah District,197027,3702188
Uttar Pradesh,2020,4,Etah District,168855,2945969
Uttar Pradesh,2020,4,Banda District,120914,1876737
Uttar Pradesh,2020,4,Bijnor District,351089,6245042
Uttar Pradesh,2020,4,Hardoi District,250349,3793848
Uttar Pradesh,2020,4,Balrampur District,117269,2330780
Uttar Pradesh,2020,4,Amroha District,191119,3731099
Uttar Pradesh,2020,4,Pilibhit District,183285,2616499
Uttar Pradesh,2020,4,Mainpuri District,195376,3314028
Uttar Pradesh,2020,4,Kanpur Dehat District,146458,2964642
Uttar Pradesh,2020,4,Jaunpur District,516171,10512253
Uttar Pradesh,2020,4,Kaushambi District,99316,1654679
Uttar Pradesh,2020,4,Hapur District,229889,5410399
Uttar Pradesh,2020,4,Hamirpur District,101258,1763800
Uttar Pradesh,2020,4,Meerut District,686266,14049785
Uttar Pradesh,2020,4,Mathura District,498292,10441850
Uttar Pradesh,2020,4,Chitrakoot District,70900,1303176
Uttar Pradesh,2020,4,Lalitpur District,121961,2363109
Uttar Pradesh,2020,4,Mau District,233339,4123315
Uttar Pradesh,2020,4,Mirzapur District,250009,4345276
Uttar Pradesh,2020,4,Bulandshahr District,424578,9366205
Uttar Pradesh,2020,4,Gonda District,241011,4980669
Uttar Pradesh,2020,4,Jhansi District,372783,8318039
Uttar Pradesh,2020,4,Chandauli District,239906,4429904
Uttar Pradesh,2020,4,Bhadohi District,181635,3404779
Uttar Pradesh,2020,4,Pratapgarh District,292533,5618286
Uttar Pradesh,2020,4,Saharanpur District,465256,9485293
Uttar Pradesh,2020,4,Bara Banki District,229762,3931291
Uttar Pradesh,2020,4,Bareilly District,611236,10242914
Uttar Pradesh,2020,4,Sitapur District,310665,3767672
Uttar Pradesh,2020,4,Sultanpur District,239344,4471257
Uttar Pradesh,2020,4,Agra District,900497,17201865
Uttar Pradesh,2020,4,Fatehpur District,178261,2749812
Uttar Pradesh,2020,4,Rae Bareli District,209697,3506895
Uttar Pradesh,2020,4,Firozabad District,324392,5453314
Uttar Pradesh,2020,4,Kheri District,348147,4361683
Uttar Pradesh,2020,4,Gorakhpur District,722618,15236806
Uttar Pradesh,2020,4,Unnao District,232426,3840623
Uttar Pradesh,2020,4,Prayagraj District,1059982,20372785
Uttar Pradesh,2020,4,Sonbhadra District,217218,5007480
Uttar Pradesh,2020,4,Ghazipur District,409921,7983241
Uttar Pradesh,2020,4,Farrukhabad District,182995,3198914
Uttar Pradesh,2020,4,Kannauj District,156055,2459812
Uttar Pradesh,2020,4,Azamgarh District,463173,8312356
Uttar Pradesh,2020,4,Ayodhya District,296721,5369147
Uttar Pradesh,2020,4,Deoria District,391411,9021020
Uttar Pradesh,2020,4,Ghaziabad District,1647330,41205756
Uttar Pradesh,2021,1,Amethi District,209408,3797616
Uttar Pradesh,2021,1,Siddharthnagar District,213056,5043863
Uttar Pradesh,2021,1,Auraiya District,162129,3205592
Uttar Pradesh,2021,1,Sambhal District,173933,3289299
Uttar Pradesh,2021,1,Kanpur Nagar District,1100587,21921245
Uttar Pradesh,2021,1,Aligarh District,588461,12681750
Uttar Pradesh,2021,1,Mahoba District,85807,1528269
Uttar Pradesh,2021,1,Lucknow District,1813076,43670344
Uttar Pradesh,2021,1,Sant Kabeer Nagar District,164355,3480061
Uttar Pradesh,2021,1,Hathras District,197275,3974475
Uttar Pradesh,2021,1,Budaun District,229929,3934634
Uttar Pradesh,2021,1,Moradabad District,399160,7973523
Uttar Pradesh,2021,1,Kushinagar District,437393,10502078
Uttar Pradesh,2021,1,Baghpat District,207627,5012968
Uttar Pradesh,2021,1,Shahjahanpur District,265197,4231018
Uttar Pradesh,2021,1,Muzaffarnagar District,387177,8303720
Uttar Pradesh,2021,1,Ambedkar Nagar District,259324,4376892
Uttar Pradesh,2021,1,Bahraich District,194163,3507029
Uttar Pradesh,2021,1,Jalaun District,195777,3709496
Uttar Pradesh,2021,1,Rampur District,211156,3922735
Uttar Pradesh,2021,1,Ballia District,412104,8444901
Uttar Pradesh,2021,1,Shravasti District,49462,912847
Uttar Pradesh,2021,1,Kasganj District,134535,2391474
Uttar Pradesh,2021,1,Varanasi District,1079309,19374684
Uttar Pradesh,2021,1,Gautam Buddha Nagar District,2181874,77986145
Uttar Pradesh,2021,1,Basti District,275414,5856483
Uttar Pradesh,2021,1,Shamli District,163182,3497004
Uttar Pradesh,2021,1,Maharajganj District,279707,5572104
Uttar Pradesh,2021,1,Etawah District,213975,4380134
Uttar Pradesh,2021,1,Etah District,183538,3456357
Uttar Pradesh,2021,1,Banda District,131226,2164421
Uttar Pradesh,2021,1,Bijnor District,381195,7407766
Uttar Pradesh,2021,1,Hardoi District,272411,4193558
Uttar Pradesh,2021,1,Balrampur District,127631,2667989
Uttar Pradesh,2021,1,Amroha District,208607,4613416
Uttar Pradesh,2021,1,Pilibhit District,199023,3097811
Uttar Pradesh,2021,1,Mainpuri District,212294,3847516
Uttar Pradesh,2021,1,Kanpur Dehat District,159123,3271176
Uttar Pradesh,2021,1,Jaunpur District,558808,10355919
